[ 2012-08-21T14:13:47+08:00 ] /Index.php?s=/Chanpin/shenhe/type/%E6%94%B6%E6%94%AF%E9%A1%B9 | SQL: SHOW COLUMNS FROM `myerpview_system_taskshenhe` [ RunTime:0.002697s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [2] Missing argument 4 for MethodAction::_checkDataOM(), called in E:\Myerp\Myerp\Lib\Action\MethodAction.class.php on line 899 and defined MethodAction.class.php 第 917 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined variable: userID MethodAction.class.php 第 919 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerpview_system_dur` [ RunTime:0.003890s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT * FROM `myerpview_system_dur` WHERE `userID` = '40449' AND (`status_system` = '1')  [ RunTime:0.000436s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerp_dataOM` [ RunTime:0.003255s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT DISTINCT  `dataID` FROM `myerp_dataOM` WHERE ( `dataID` = 31606 ) AND ( `datatype` = '报账单' ) AND ( `type` = '管理' ) AND ( `DUR` = '40150,,' ) LIMIT 1   [ RunTime:0.000894s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT DISTINCT  `dataID` FROM `myerp_dataOM` WHERE ( `dataID` = 31606 ) AND ( `datatype` = '报账单' ) AND ( `type` = '管理' ) AND ( `DUR` = '40150,40185,40449' ) LIMIT 1   [ RunTime:0.000789s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT DISTINCT  `dataID` FROM `myerp_dataOM` WHERE ( `dataID` = 31606 ) AND ( `datatype` = '报账单' ) AND ( `type` = '管理' ) AND ( `DUR` = '40150,40185,' ) LIMIT 1   [ RunTime:0.000762s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT DISTINCT  `dataID` FROM `myerp_dataOM` WHERE ( `dataID` = 31606 ) AND ( `datatype` = '报账单' ) AND ( `type` = '管理' ) AND ( `DUR` = '40150,,40449' ) LIMIT 1   [ RunTime:0.000761s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT DISTINCT  `dataID` FROM `myerp_dataOM` WHERE ( `dataID` = 31606 ) AND ( `datatype` = '报账单' ) AND ( `type` = '管理' ) AND ( `DUR` = ',40185,40449' ) LIMIT 1   [ RunTime:0.000830s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT DISTINCT  `dataID` FROM `myerp_dataOM` WHERE ( `dataID` = 31606 ) AND ( `datatype` = '报账单' ) AND ( `type` = '管理' ) AND ( `DUR` = ',40185,' ) LIMIT 1   [ RunTime:0.000775s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT DISTINCT  `dataID` FROM `myerp_dataOM` WHERE ( `dataID` = 31606 ) AND ( `datatype` = '报账单' ) AND ( `type` = '管理' ) AND ( `DUR` = ',,40449' ) LIMIT 1   [ RunTime:0.000763s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT DISTINCT  `dataID` FROM `myerp_dataOM` WHERE ( `dataID` = 31606 ) AND ( `datatype` = '报账单' ) AND ( `type` = '管理' ) AND ( `DUR` = '40178,,' ) LIMIT 1   [ RunTime:0.000768s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT DISTINCT  `dataID` FROM `myerp_dataOM` WHERE ( `dataID` = 31606 ) AND ( `datatype` = '报账单' ) AND ( `type` = '管理' ) AND ( `DUR` = '40178,40189,40449' ) LIMIT 1   [ RunTime:0.000747s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerpview_system_roles` [ RunTime:0.003200s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT * FROM `myerpview_system_roles` WHERE `systemID` = '40189' LIMIT 1   [ RunTime:0.000348s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerpview_system_department` [ RunTime:0.002916s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT * FROM `myerpview_system_department` WHERE `systemID` = '40178' LIMIT 1   [ RunTime:0.000345s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerp_dataShenhe` [ RunTime:0.002506s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT * FROM `myerp_dataShenhe` WHERE `datatype` = '报账单' and `processID` = '2'  [ RunTime:0.000215s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerp_dataShenhe` [ RunTime:0.002553s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT * FROM `myerp_dataShenhe` WHERE `datatype` = '报账单' and `processID` = '2'  [ RunTime:0.000166s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerpview_system_dur` [ RunTime:0.002839s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT * FROM `myerpview_system_dur` WHERE `userID` = '40449' AND (`status_system` = '1')  [ RunTime:0.000423s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerpview_system_roles` [ RunTime:0.002898s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT * FROM `myerpview_system_roles` WHERE `title` = '计调' and `status_system` = '1' LIMIT 1   [ RunTime:0.000301s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT * FROM `myerpview_system_roles` WHERE `title` = '经理' and `status_system` = '1' LIMIT 1   [ RunTime:0.000281s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerpview_system_taskshenhe` [ RunTime:0.003104s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerp_dataShenhe` [ RunTime:0.002525s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT * FROM `myerp_dataShenhe` WHERE `datatype` = '报账单' and `processID` = '1'  [ RunTime:0.000169s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT * FROM `myerpview_system_taskshenhe` WHERE `dataID` = '31606' and `datatype` = '报账单' and `processID` = '1' AND (`status_system` = '1')  [ RunTime:0.000474s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerp_dataShenhe` [ RunTime:0.002440s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT * FROM `myerp_dataShenhe` WHERE `datatype` = '报账单' and `processID` = '2'  [ RunTime:0.000145s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [2] Invalid argument supplied for foreach() MethodAction.class.php 第 1053 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerp_system` [ RunTime:0.002622s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined index:  parentID Model.class.php 第 970 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  5 Model.class.php 第 965 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  5 Model.class.php 第 965 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerpview_system_user` [ RunTime:0.002906s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT * FROM `myerpview_system_user` WHERE `systemID`='40449' AND `title`='aaa' LIMIT 1   [ RunTime:0.000374s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  5 Model.class.php 第 965 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  5 Model.class.php 第 965 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  5 Model.class.php 第 965 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  3 Model.class.php 第 957 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  3 Model.class.php 第 957 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: INSERT INTO `myerp_system` (`status`,`time`,`user_name`,`departmentID`,`bumen_copy`,`marktype`,`islock`,`status_system`) VALUES ('申请',1345530205,'aaa','40178','大连观光国际旅行社','taskShenhe','未锁定',1) [ RunTime:0.000216s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerp_system_taskShenhe` [ RunTime:0.002920s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  0 RelationModel.class.php 第 456 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: UPDATE `myerp_system_taskShenhe` SET `dataID`=31606,`datatype`='报账单',`processID`=1,`remark`='计调',`roles_copy`='经理',`bumen_copy`='大连观光国际旅行社' WHERE ( `systemID` = 43800 ) [ RunTime:0.000210s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT * FROM `myerp_system_taskShenhe` WHERE ( `systemID` = 43800 ) LIMIT 1   [ RunTime:0.000142s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: INSERT INTO `myerp_system_taskShenhe` (`systemID`,`dataID`,`datatype`,`processID`,`remark`,`roles_copy`,`bumen_copy`) VALUES (43800,31606,'报账单',1,'计调','经理','大连观光国际旅行社') [ RunTime:0.000157s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerp_chanpin` [ RunTime:0.006111s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: UPDATE `myerp_chanpin` SET `islock`='已锁定' WHERE ( `chanpinID` = '31606' ) [ RunTime:0.092327s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerp_dataOM` [ RunTime:0.005759s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT * FROM `myerp_dataOM` WHERE `dataID` = '31606' and `datatype` = '报账单' and `type` = '管理'  [ RunTime:0.001793s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined variable: newdat MethodAction.class.php 第 847 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined variable: ishas MethodAction.class.php 第 854 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerp_dataShenhe` [ RunTime:0.006128s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT * FROM `myerp_dataShenhe` WHERE `datatype` = '报账单' and `processID` = '2'  [ RunTime:0.000399s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  5 Model.class.php 第 965 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  5 Model.class.php 第 965 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerpview_system_user` [ RunTime:0.006319s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT * FROM `myerpview_system_user` WHERE `systemID`='40449' AND `title`='aaa' LIMIT 1   [ RunTime:0.000630s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  5 Model.class.php 第 965 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  5 Model.class.php 第 965 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  5 Model.class.php 第 965 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  3 Model.class.php 第 957 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  3 Model.class.php 第 957 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: INSERT INTO `myerp_system` (`parentID`,`status`,`time`,`user_name`,`departmentID`,`bumen_copy`,`marktype`,`islock`,`status_system`) VALUES (43800,'待检出',1345530205,'aaa','40178','大连观光国际旅行社','taskShenhe','未锁定',1) [ RunTime:0.000287s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerp_system_taskShenhe` [ RunTime:0.006146s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  0 RelationModel.class.php 第 456 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: UPDATE `myerp_system_taskShenhe` SET `dataID`=31606,`datatype`='报账单',`processID`=2,`remark`='通过' WHERE ( `systemID` = 43801 ) [ RunTime:0.000354s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT * FROM `myerp_system_taskShenhe` WHERE ( `systemID` = 43801 ) LIMIT 1   [ RunTime:0.000306s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: INSERT INTO `myerp_system_taskShenhe` (`systemID`,`dataID`,`datatype`,`processID`,`remark`) VALUES (43801,31606,'报账单',2,'通过') [ RunTime:0.000303s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerp_dataOM` [ RunTime:0.005832s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  5 Model.class.php 第 965 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: INSERT INTO `myerp_dataOM` (`dataID`,`datatype`,`type`,`DUR`,`time`) VALUES (43801,'审核任务','管理','40150,40185,',1345530205) [ RunTime:0.082145s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerpview_system_dur` [ RunTime:0.006836s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT DISTINCT  `userID` FROM `myerpview_system_dur` WHERE `bumenID` = '40150' and `rolesID` = '40185' AND (`status_system` = '1')  [ RunTime:0.000930s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  5 Model.class.php 第 965 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: INSERT INTO `myerp_dataOM` (`dataID`,`datatype`,`type`,`DUR`,`time`) VALUES (43801,'审核任务','管理','40178,40185,',1345530205) [ RunTime:0.101788s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerpview_system_dur` [ RunTime:0.006332s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT DISTINCT  `userID` FROM `myerpview_system_dur` WHERE `bumenID` = '40178' and `rolesID` = '40185' AND (`status_system` = '1')  [ RunTime:0.000767s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [2] array_values() [<a href='function.array-values'>function.array-values</a>]: The argument should be an array NewFunction.php 第 35 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  5 Model.class.php 第 965 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: INSERT INTO `myerp_dataOM` (`dataID`,`datatype`,`type`,`DUR`,`time`) VALUES (43801,'审核任务','管理','40150,40185,',1345530205) [ RunTime:0.091543s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerpview_system_dur` [ RunTime:0.003167s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT DISTINCT  `userID` FROM `myerpview_system_dur` WHERE `bumenID` = '40150' and `rolesID` = '40185' AND (`status_system` = '1')  [ RunTime:0.000411s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  5 Model.class.php 第 965 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: INSERT INTO `myerp_dataOM` (`dataID`,`datatype`,`type`,`DUR`,`time`) VALUES (43801,'审核任务','管理','40178,40185,',1345530205) [ RunTime:0.084627s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerpview_system_dur` [ RunTime:0.006349s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT DISTINCT  `userID` FROM `myerpview_system_dur` WHERE `bumenID` = '40178' and `rolesID` = '40185' AND (`status_system` = '1')  [ RunTime:0.000746s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [2] array_values() [<a href='function.array-values'>function.array-values</a>]: The argument should be an array NewFunction.php 第 35 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerp_chanpin` [ RunTime:0.005571s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerp_message` [ RunTime:0.005433s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  5 Model.class.php 第 965 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | NOTIC: [8] Undefined offset:  5 Model.class.php 第 965 行.
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SHOW COLUMNS FROM `myerpview_system_user` [ RunTime:0.006239s ]
[ 2012-08-21T14:23:25+08:00 ] /Index.php?s=/Chanpin/doshenhe | SQL: SELECT * FROM `myerpview_system_user` WHERE `systemID`='40449' AND `title`='aaa' LIMIT 1   [ RunTime:0.000650s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | INFO: Tag[ route_check ] --START--
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | INFO: Run CheckRoute Behavior [ RunTime:0.000610s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000686s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | INFO: Tag[ app_begin ] --START--
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000377s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000422s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SHOW COLUMNS FROM `myerpview_system_user` [ RunTime:0.003413s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SELECT * FROM `myerpview_system_user` WHERE `systemID`='40449' AND `title`='aaa' LIMIT 1   [ RunTime:0.000358s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SHOW COLUMNS FROM `myerpview_system_user` [ RunTime:0.003340s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SELECT * FROM `myerpview_system_user` WHERE `systemID`='40449' AND `title`='aaa' LIMIT 1   [ RunTime:0.000358s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | NOTIC: [8] Undefined index:  type MethodAction.class.php 第 1640 行.
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SHOW COLUMNS FROM `myerpview_chanpin_baozhang` [ RunTime:0.004911s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SELECT * FROM `myerpview_chanpin_baozhang` WHERE `chanpinID` = '31606' LIMIT 1   [ RunTime:0.000329s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SHOW COLUMNS FROM `myerpview_chanpin_baozhangitem` [ RunTime:0.002863s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SHOW COLUMNS FROM `myerpview_chanpin_baozhangitem` [ RunTime:0.002987s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SELECT * FROM `myerpview_chanpin_baozhangitem` WHERE `status_system` = '1' AND parentID='31606'  [ RunTime:0.000535s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SHOW COLUMNS FROM `myerpview_system_directory` [ RunTime:0.002972s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SELECT * FROM `myerpview_system_directory` WHERE `title` = '子团产品' AND (`status_system` = '1') LIMIT 1   [ RunTime:0.000324s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SELECT * FROM `myerpview_system_directory` WHERE `systemID` = '40990' AND (`status_system` = '1') LIMIT 1   [ RunTime:0.000269s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SELECT * FROM `myerpview_system_directory` WHERE `systemID` = '40973' AND (`status_system` = '1') LIMIT 1   [ RunTime:0.000263s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SHOW COLUMNS FROM `myerpview_chanpin_zituan` [ RunTime:0.004969s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SELECT * FROM `myerpview_chanpin_zituan` WHERE `chanpinID` = '31604' LIMIT 1   [ RunTime:0.000339s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SHOW COLUMNS FROM `myerpview_system_user` [ RunTime:0.002899s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SELECT * FROM `myerpview_system_user` WHERE `systemID`='40449' AND `title`='aaa' LIMIT 1   [ RunTime:0.000317s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | NOTIC: [2] Missing argument 4 for MethodAction::_checkDataOM(), called in E:\Myerp\Myerp\Lib\Action\MethodAction.class.php on line 1666 and defined MethodAction.class.php 第 917 行.
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | NOTIC: [8] Undefined variable: userID MethodAction.class.php 第 919 行.
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SHOW COLUMNS FROM `myerpview_system_dur` [ RunTime:0.002799s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SELECT * FROM `myerpview_system_dur` WHERE `userID` = '40449' AND (`status_system` = '1')  [ RunTime:0.000337s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SHOW COLUMNS FROM `myerp_dataOM` [ RunTime:0.002639s ]
[ 2012-08-21T14:23:27+08:00 ] /Index.php?s=/Chanpin/zituanbaozhang/chanpinID/31604/baozhangID/31606 | SQL: SELECT DISTINCT  `dataID` FROM `myerp_dataOM` WHERE ( `dataID` = 31604 ) AND ( `datatype` = '子团' ) AND ( `type` = '管理' ) AND ( `DUR` = '40150,,' ) LIMIT 1   [ RunTime:0.000813s ]
